Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Years in current job,Home Ownership,Annual Income,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
d6a5e86a-f767-4b7f-9ed1-fd45adf91d51,cd26ba68-1149-4f29-bee3-d85d52d5c79e,Charged Off,7647,Short Term,7310,n/a,Home Mortgage,24470,Debt Consolidation,362.98,31.8,6,7,0,11891,13778,0,0
c3382728-7844-4d12-9a5c-8eea2eb5742a,edf92ea8-bdd2-4d9c-847a-74fdcc6fd69f,Charged Off,27316,Long Term,6480,2 years,Home Mortgage,71949,Debt Consolidation,1121.2,19,37,20,0,27384,28887,0,0
28a16031-85fa-4a8d-a09b-aa3eccb56abb,5c4f9ce8-c2f3-4ac8-8bce-6b304b1dec5a,Charged Off,9766,Short Term,7050,7 years,Rent,48834,Debt Consolidation,754.08,16.9,44,6,0,6204,9649,0,0
e06b0471-4371-4bd5-81ed-fadb83057f40,1ef1835e-fa69-4d5a-8eec-350f5d5a5e84,Charged Off,4812,Short Term,7380,10+ years,Home Mortgage,70175,Debt Consolidation,771.93,21.1,5,11,0,28168,38272,0,0
0a0f7597-914b-45ba-83e3-70bace781790,1581ffc9-40da-4be3-8994-e370f2fb51db,Charged Off,5938,Short Term,7460,n/a,Rent,29688,Debt Consolidation,286.98,10.7,NA,5,0,10466,19098,0,0
a017476a-c2a8-44fb-af21-a84b9582de7f,513aeba5-f919-4035-82e3-7439ea14f69d,Charged Off,3578,Short Term,7140,10+ years,Home Mortgage,98131,Medical Bills,1668.23,18.1,19,7,0,13838,18304,0,0
fb878532-9390-4349-804c-4efc3ed7ff3f,5e2b40d9-b43a-4d47-b4a1-f9c1c3be6337,Charged Off,20928,Long Term,7160,< 1 year,Home Mortgage,83513,Debt Consolidation,737.7,29.8,76,7,0,21334,24663,0,0
baa2d9fa-c474-4a95-92eb-a60533e0f7b9,6a2bc84a-ff94-4370-8de1-43bd2d3a8a18,Charged Off,13623,Short Term,7390,9 years,Rent,33611,Debt Consolidation,761.84,15.5,NA,9,0,12410,16117,0,0
1413f481-e0e4-4499-bf5e-90c5de5c67c5,e41b2e8d-9460-4c83-bdae-4fa542c8174d,Charged Off,8232,Short Term,7460,8 years,Home Mortgage,50960,Home Improvements,488.36,13.7,30,7,0,4735,19172,0,0
02b70175-7747-4f28-84db-c359a2fd62a9,109fccc5-afea-40e3-a9ed-22b28e848607,Charged Off,18675,Short Term,7070,10+ years,Rent,58974,Debt Consolidation,894.44,13.4,NA,16,0,16635,29704,0,0
7ee7579a-b3fa-4af5-8b89-9980b12598b9,55df403f-1f66-488b-97da-cf1abaf0f806,Charged Off,6408,Long Term,6290,n/a,Rent,31237,Buy House,246.26,19.8,NA,7,0,10842,20341,0,0
a6b34aa8-b8d3-49af-a1b7-c5d351ea4515,eb5b8e90-b8e4-4785-8dcb-a08e15d8a7c7,Charged Off,7966,Short Term,7140,< 1 year,Rent,114506,Debt Consolidation,1278.65,18.7,NA,11,0,2872,2966,0,0
b826d3c7-f1fa-45de-8f50-fd42a14d493e,faee9c7d-3683-4608-ac99-673dcb523cb5,Charged Off,28908,Long Term,6660,10+ years,Rent,71525,Debt Consolidation,1205.79,18.2,NA,16,0,21698,24435,0,0
621d0f12-8ac6-4415-94e2-9a5752263d78,42fc6292-c1e6-4cf6-9323-fe8cfe14421f,Charged Off,9968,Short Term,7380,2 years,Rent,30054,Debt Consolidation,470.85,6.5,NA,6,0,4940,8821,0,0
79e75f15-a812-40da-8a04-58d29c3fb262,aba263a4-3161-48db-a935-2eda99b8d202,Charged Off,14924,Short Term,6980,10+ years,Rent,85810,Debt Consolidation,1237.1,31.4,42,20,0,14413,32100,0,0
d8e2cb3f-c61a-4a36-8e0f-06d568ad660c,54efc035-b4be-4181-bde7-a2894b0bfb8f,Charged Off,20094,Short Term,7420,10+ years,Own Home,45212,Debt Consolidation,847.72,23.7,NA,13,0,24463,43841,0,0
7df2ea2c-d933-421a-8705-4552bfd8df52,cda41afa-29c1-43b3-856e-6273f0713d72,Charged Off,9152,Short Term,7490,10+ years,Home Mortgage,86601,Debt Consolidation,1248.5,13.9,NA,11,0,8584,20151,0,0
230e983c-88d5-4378-ae3e-18c3ae3738b7,860c1e0c-6650-4d1d-95de-25fe30b786da,Charged Off,8882,Short Term,6260,< 1 year,Rent,19904,Medical Bills,24.88,11,5,4,0,148,12357,0,0
d60033a6-9ecc-42ae-a82c-d684d6f5f911,30fb7240-f97f-4169-a942-011cc89ea310,Charged Off,13212,Short Term,7350,10+ years,Rent,49187,Debt Consolidation,1082.1,19.7,30,11,0,4019,5061,0,0
a5374387-c5e7-49d3-8590-3519d4aa897d,7c2fbb72-4558-4d74-8b3a-00c2535475c6,Charged Off,13505,Long Term,7200,5 years,Home Mortgage,42699,Debt Consolidation,1188.45,14.3,2,11,1,4956,29856,1,0
5b055332-b4de-4785-999c-a4dc6698df42,97330c98-0b5f-439d-b778-8b18fc7436f9,Charged Off,15753,Long Term,7360,10+ years,Home Mortgage,35044,Debt Consolidation,814.78,22.3,NA,11,0,30401,49594,0,0
c92ec774-b2e3-4208-919e-1addae46d82c,2b2633d0-1ded-4f2c-b85c-35cb503f2ba0,Charged Off,35844,Long Term,6390,2 years,Home Mortgage,79470,Debt Consolidation,1417.22,19.9,1,10,0,1729,5436,0,0
a06667f6-48cc-405c-9b8a-5655e2c4343a,a6ccbc3d-1370-4964-83a0-6c233ec3ebb0,Charged Off,10250,Short Term,7310,4 years,Own Home,56375,Debt Consolidation,415.3,35.4,NA,10,1,4876,16585,1,0
a2fd99b5-b20b-4c29-8f18-5f88a49aa6bb,e8f16029-3c18-4cde-b3c7-9d5c5b909c8e,Charged Off,2024,Short Term,7210,1 year,Rent,30357,Debt Consolidation,465.47,8.6,NA,7,0,3761,6777,0,0
b143b00d-4692-492f-bc4a-d6ead90ff00d,5c9ed21a-3ecd-4d53-a02e-9fe38f1de6b2,Charged Off,21185,Long Term,6390,1 year,Home Mortgage,59052,Buy House,624.97,15.2,79,12,0,5864,20361,0,0
e47c3322-22f9-45d1-a682-43151a04c8bb,5f28d587-7e2e-472c-a559-b71081cfdf55,Charged Off,15173,Short Term,7080,10+ years,Rent,51587,Home Improvements,662.03,16.7,7,10,0,21192,45090,0,0
97e59a0a-f995-429b-a656-83efed81e554,05dec79c-64bb-4d21-8fae-5e806390f122,Charged Off,15028,Short Term,7450,10+ years,Home Mortgage,118644,Debt Consolidation,1384.18,15.3,16,8,1,9099,0,0,0
785d0035-4192-4d18-8700-b3e9cf53990d,431be281-f649-41cb-91eb-907298f2b94a,Charged Off,10201,Short Term,7330,7 years,Own Home,36724,Business Loan,175.36,12.5,65,5,0,6100,6322,0,0
d215f5bb-3abf-4e65-9271-d8e6f0ffccf1,e3c025b4-9ef8-47ca-b8ed-f0dcdd022b25,Charged Off,4201,Long Term,6990,4 years,Rent,65013,Buy a Car,250.3,12.3,40,6,0,790,4203,0,0
0779d258-29af-4dbb-8878-13bfd2b0861d,81c79376-8951-4597-8d75-099a225f636d,Charged Off,19962,Short Term,6920,1 year,Home Mortgage,69612,Debt Consolidation,1067.38,19,NA,12,1,15223,30942,0,1
a34643c7-ca0d-4295-9e7d-fedcdd3f72e2,064e315f-3566-42fb-8c9a-1f043d2b83e8,Charged Off,34612,Long Term,6710,6 years,Home Mortgage,82575,Debt Consolidation,1699.67,23.2,NA,11,0,51084,57721,0,0
2a5adac3-1682-444c-9507-10e0157173c7,90c6d87c-6aad-4bf2-a599-a314fb8feb1a,Charged Off,6363,Short Term,7080,< 1 year,Home Mortgage,24855,Debt Consolidation,559.24,9.9,16,11,0,5186,14325,0,0
2c3f3a1d-8a5a-4622-b7a3-96e7b3c05d19,44016779-dda8-44cb-a8b4-0260dcbb430e,Charged Off,19736,Long Term,6660,< 1 year,Home Mortgage,88812,Debt Consolidation,1169.36,15,NA,13,0,5506,17936,0,0
8b3701f3-dc3b-451e-ab02-cba8fd3888e8,082ffb29-6dbd-428f-8779-9d5ff9d6e9c0,Charged Off,2375,Short Term,7160,< 1 year,Rent,32650,Debt Consolidation,375.48,20.4,NA,13,1,12346,20041,1,0
7f5c1edf-fb74-4df6-8532-4c5b2a0eaaf0,35e80e17-f5b9-4d05-ae08-120533aa10e7,Charged Off,14675,Short Term,7500,10+ years,Own Home,104874,Debt Consolidation,1354.62,21.9,NA,18,0,21588,91475,0,0
9c37f479-f5c9-4af0-98ca-91de1d05c029,260fe260-631f-4002-af34-84b98093773a,Charged Off,10446,Short Term,7230,10+ years,Rent,42678,Debt Consolidation,650.83,20,22,9,1,6850,10720,1,0
1d027f90-d9d5-4663-8b88-33973e677111,1f4f44b5-cfdd-4ae9-9e62-6341d6cdb0c6,Charged Off,12216,Short Term,7290,10+ years,Rent,91620,Debt Consolidation,1710.24,13.5,80,15,1,16003,40824,0,1
41a22f68-b83f-40d1-9ae1-380974f5872b,054f9208-6969-41b1-ba18-96bd702b24a4,Charged Off,20767,Long Term,6980,10+ years,Home Mortgage,96912,Home Improvements,1017.58,22.7,12,10,3,9107,18287,0,2
3afc08c5-293c-42b2-88d7-6f685fa50e87,07b7be55-bf9a-4256-8bca-69ba02b3f03e,Charged Off,11247,Short Term,7250,10+ years,Rent,32134,Debt Consolidation,326.7,11.1,52,9,0,5690,10537,0,0
87a6b75d-0edf-4841-b6b4-ac5330eef12e,e59d8d61-8e8c-41aa-9c1d-72b7b7bddc41,Charged Off,32122,Long Term,6830,10+ years,Home Mortgage,160106,Debt Consolidation,2975.3,11.4,NA,9,0,16091,20870,0,0
54272d23-17f8-4f77-9863-18b912625cc9,ee851834-6592-4037-a755-d7013363fa2f,Charged Off,28354,Long Term,6640,7 years,Home Mortgage,70214,Debt Consolidation,1661.74,19.6,NA,14,0,61076,65044,0,0
0f159d0d-0647-4fb7-a812-2d20da883a81,34ea4974-7bae-4d3c-99da-51612f1430d6,Charged Off,19894,Long Term,6770,10+ years,Rent,80584,Debt Consolidation,778.98,12.4,NA,14,0,5954,14210,0,0
9b25873e-b030-4898-9169-ae3774587fa3,7ad6a79d-ad64-4d71-9a30-b6d8b364b63c,Charged Off,15763,Short Term,7410,5 years,Home Mortgage,99998,Debt Consolidation,1266.64,15.8,17,14,0,34992,55367,0,0
16a441f8-d0bb-4ad0-828e-8c57b11518ad,6b055e91-1f7c-4ecb-a967-54d3b993fc91,Charged Off,9118,Short Term,7430,5 years,Rent,49960,Debt Consolidation,1157.4,30,10,15,0,22020,35981,0,0
68f8cfb8-ec05-479b-b990-1ac4bb68a554,ad5d2294-007d-4736-b30d-602b592f7dde,Charged Off,12145,Short Term,7500,10+ years,Home Mortgage,53641,Debt Consolidation,1016.95,16.6,NA,15,0,11884,30948,0,0
b2ffaa5d-b8ea-4de6-88f9-888e228e658d,9f08cbfc-45d2-44c5-8de0-1c665500c98f,Charged Off,11731,Long Term,7250,8 years,Rent,69410,Debt Consolidation,642.04,14.7,NA,6,1,9753,10266,1,0
317831d1-c345-4ab7-85a8-92af53b4dd3b,573e17a9-0a43-46d7-8574-e7fb11382abe,Charged Off,9603,Short Term,7050,3 years,Rent,55891,Debt Consolidation,1001.38,27.2,NA,8,1,5532,6601,1,0
240c9e89-9103-48fc-8db8-e4d471116f3c,2b65fc92-fade-499b-a19b-70acf029729e,Charged Off,5608,Short Term,7140,< 1 year,Rent,24517,Debt Consolidation,531.2,5.9,NA,5,0,11490,13827,0,0
05cfcb33-c723-4627-aec0-95c2a7a145e1,4ff6e849-44e0-4ac7-8c67-1b7acc82f014,Charged Off,13590,Long Term,6140,< 1 year,Rent,62415,Debt Consolidation,1170.29,13.5,NA,8,0,16865,17315,0,0
a8567671-c008-4b25-a7c3-aaa621f6e0d2,d329b22d-7096-4221-b312-23f90e2cf290,Charged Off,12043,Short Term,7260,10+ years,Home Mortgage,65234,Debt Consolidation,1043.74,22.5,NA,9,1,9748,16246,1,0
93a1c422-4f3a-44c8-ac63-38e30abe091d,4a0e94fa-abe6-4d41-8f63-8d00de8ac01f,Charged Off,11851,Short Term,7430,5 years,Home Mortgage,54318,Debt Consolidation,742.35,12.9,NA,9,0,13679,17185,0,0
565921f2-69ab-420c-90a8-210bf1b6ac5c,727493cb-c6a1-4a98-8ce4-4f4e61dea7c5,Charged Off,8190,Short Term,7290,9 years,Rent,33782,Debt Consolidation,501.1,11.4,NA,11,0,11690,15565,0,0
48a79788-9d5e-4806-b22c-be5e654be937,b33aeb51-11a3-4d0b-a7a4-b824525432ea,Charged Off,14893,Long Term,6830,10+ years,Home Mortgage,54109,Debt Consolidation,1244.52,14.5,NA,10,0,34140,43435,0,0
8a80a7d0-5637-4243-a538-69ebba10d372,ef2bb822-876a-4bd7-a6d1-b5b47a3d00c0,Charged Off,9790,Short Term,7080,2 years,Own Home,34265,Debt Consolidation,516.83,6.8,NA,8,0,10375,16844,0,0
39f8d0da-4d96-474e-975d-dd9093abdc4b,c715a84f-8d69-4d6d-931b-e270430687c3,Charged Off,18439,Long Term,7090,10+ years,Rent,49069,Debt Consolidation,1071.34,31,NA,11,0,29313,39559,0,0
1e2d02a9-49cd-4b75-bee1-f97ed2efadb8,56193d16-a165-4680-9fe3-929bf9a3c16d,Charged Off,14882,Short Term,7430,< 1 year,Rent,198420,Home Improvements,3323.54,22.9,9,9,0,14441,22813,0,0
92ea5dd2-9406-4c29-8be8-dac0e0e8eb83,f73859bb-bbd0-48fc-b2e6-434c9b0b0424,Charged Off,9661,Short Term,7220,9 years,Rent,33432,Debt Consolidation,484.77,20.4,NA,8,1,9457,27021,1,0
de5a1f43-6e59-47b8-9608-947890f7aa66,cc578c21-f1a8-4ded-b2d9-412a3ff1bd01,Charged Off,2524,Short Term,6560,10+ years,Rent,48456,Medical Bills,674.35,19.2,NA,9,0,27904,32828,0,0
11adcf20-376a-4979-813b-790238349241,72b2aebb-df78-4835-9b02-35846d8fb344,Charged Off,6828,Short Term,7250,2 years,Rent,58524,Debt Consolidation,1292.41,10.4,41,12,0,10539,17449,0,0
c5c94d4d-6d01-4d22-bdee-5b20a23822bd,5f53eaaa-460f-453d-8d26-19713c1d0d61,Charged Off,12298,Short Term,7320,7 years,Home Mortgage,60699,Debt Consolidation,1552.88,16.3,NA,12,0,26073,35138,0,0
7a01ef0e-1a88-4a45-91e4-66cef0565807,64cfdb7f-fd79-4790-818e-aa2b6598c37f,Charged Off,17609,Short Term,7010,10+ years,Home Mortgage,78264,other,723.94,10,NA,6,0,5604,12621,0,0
04cdef4c-c688-424e-aa5d-9c9bbcce9571,6accbb4a-babd-40d8-933f-4c2b95570107,Charged Off,7808,Short Term,7090,10+ years,Rent,58560,Debt Consolidation,1351.76,13.1,NA,9,0,12713,12881,0,0
97a3111a-b5b4-4383-b6e8-feeb55ab1ebe,b88f2e21-8ccc-4654-9c4d-a82a582e1cdf,Charged Off,3584,Short Term,7320,10+ years,HaveMortgage,95568,Take a Trip,1489.27,24.2,19,18,0,33310,48206,0,0
6ec4ca9f-69a8-4667-a16e-3e50a947f53a,640502b0-df37-4671-b732-b844ee59d642,Charged Off,12155,Short Term,7420,10+ years,Home Mortgage,55710,Debt Consolidation,252.09,14.5,67,10,0,10826,20160,0,0
8cbdbf9b-68c4-4c46-8ea7-9760aa14f5be,6af98df7-ca94-4835-9488-ac32dea5a4b3,Charged Off,14720,Long Term,6760,5 years,Home Mortgage,45925,Debt Consolidation,1274.41,8.1,9,9,0,5079,5199,0,0
d728b670-7248-4c64-b99e-251d9e7b88a2,a0222c05-0157-4791-b2b9-c74d51774d16,Charged Off,34430,Long Term,7390,< 1 year,Home Mortgage,1623105,Debt Consolidation,2637.55,14.7,17,15,0,26265,69668,0,0
05bb972e-cc68-424e-9ecc-5a602a463291,2e6a25f4-9c37-456a-95e7-7aa61f97fc6d,Charged Off,16217,Long Term,6730,10+ years,Home Mortgage,40639,Debt Consolidation,565.56,13,NA,9,0,2092,9774,0,0
5ba3572a-b552-4244-b7a2-758748f5a9e0,ee9f3b2e-e97f-4227-80b2-75d9cda153f0,Charged Off,12538,Short Term,7370,10+ years,Own Home,37814,Home Improvements,747.77,18,60,10,1,4652,13216,0,0
cefc7e12-e182-4572-a48f-c835f3ca1d69,b21f0f94-9e64-4208-9d6d-f8ff2ca2f3d8,Charged Off,8915,Short Term,7170,10+ years,Rent,35158,Debt Consolidation,987.34,23,24,11,1,9642,17188,1,0
66adbcf6-21ed-4fa3-b8d8-d795898e29ee,b6b55720-ed12-4140-964e-9090240e51ff,Charged Off,30264,Long Term,6990,10+ years,Home Mortgage,76669,Debt Consolidation,677.24,27.5,75,11,1,3892,27216,1,0
2960cd4a-be43-4b0e-ae1f-abe5a8cec0ea,b40f89f8-aa26-4fe6-bc2d-756562001ac2,Charged Off,9941,Long Term,7170,< 1 year,Rent,30368,Debt Consolidation,478.29,16,64,11,0,13238,21351,0,0
9642a592-ef74-4525-a225-2d93db1499d0,c8691b45-477a-4b1d-b225-284c510ec5c7,Charged Off,12441,Short Term,6640,3 years,Rent,45702,Medical Bills,201.09,6,NA,9,0,3928,9135,0,0
7d1281ce-e030-430e-aa73-ce1de77010fd,5770e380-419f-438a-9b26-9d4a6f59475e,Charged Off,19129,Long Term,6880,< 1 year,Rent,56937,Debt Consolidation,697.48,10.1,NA,15,0,11161,54442,0,0
321e3f51-427a-432f-b5d6-679f28d12a56,4d7a1a04-d6a4-40db-8b82-1c279d316eb9,Charged Off,4997,Short Term,7400,10+ years,Home Mortgage,69958,Business Loan,1113.5,18.7,58,15,0,24623,35583,0,0
3780a0b5-280f-4d41-91ad-4c0d956b90f2,319b7d0f-9049-4bc9-8fc0-fc0c48708f0a,Charged Off,10154,Short Term,7350,n/a,Home Mortgage,45876,Debt Consolidation,1146.89,22.5,NA,12,0,6920,31742,0,0
5c8ef78d-3d66-4bf4-a328-690beed8ea8e,35598e1a-66a0-4843-ab16-27ddabb47f0d,Charged Off,19708,Short Term,7210,10+ years,Home Mortgage,98540,Debt Consolidation,2282.85,25.5,6,13,0,25943,26800,0,0
f94900af-1939-4579-9b8b-04fe130e4b57,31f82d56-2219-4f48-aa38-d11d93bc8c66,Charged Off,13206,Long Term,6140,6 years,Rent,50960,Buy a Car,237.39,12.5,NA,5,0,5539,6471,0,0
ba0da84e-76e4-4f73-87b7-e6f27a09810f,e53c0f81-94db-4ee2-974a-2877443988b6,Charged Off,4963,Short Term,7240,7 years,Home Mortgage,47645,Home Improvements,464.54,15.4,1,9,0,3295,6253,0,0
dff16abc-141b-4302-9f42-c1407fbd343a,4453786b-7755-4006-a4d6-46813c058fb0,Charged Off,7838,Short Term,7330,4 years,Rent,62973,Debt Consolidation,892.12,21.5,NA,10,0,6912,11277,0,0
7aedf4eb-c3d3-4a5e-b8a3-e68c469cb9e7,340726e1-3790-49a1-bec1-60fdd7885aa9,Charged Off,7587,Short Term,7440,8 years,Rent,30348,Debt Consolidation,572.57,33.1,28,11,0,5809,12738,0,0
7e29aac1-4d2b-4140-bab8-6b2f19f15d3a,663a9f61-0b0a-4872-967f-24d306783cef,Charged Off,15036,Short Term,7470,6 years,Rent,87710,Debt Consolidation,1264.49,30.8,NA,14,1,11549,33474,1,0
7a807516-16f3-4dc6-8866-0de6418c93c4,a88dab81-c86a-4236-b348-8bfdc5c7d677,Charged Off,4692,Short Term,7340,4 years,Rent,36285,Other,347.73,12.4,NA,3,0,184,293,0,0
cc1e6a33-eeaa-476c-86d5-3bbaf28e473e,18f09b0b-5157-4b89-8add-47fb112b5741,Charged Off,6163,Short Term,7380,< 1 year,Rent,29820,Debt Consolidation,591.43,11.8,NA,6,0,11904,14807,0,0
f677ec7f-bc1b-4f4d-84e6-b2d74f02668d,993779db-f354-41d4-8a8c-02531d56fcf9,Charged Off,11801,Short Term,7420,3 years,Home Mortgage,131118,Debt Consolidation,134.4,16.9,NA,7,0,690,3432,0,0
157f2d0e-97cd-4e76-8a85-7b55b20f6d4f,29bf867c-93b3-4de9-a2d2-b3fbd9d50100,Charged Off,16251,Short Term,7100,10+ years,Rent,51185,Debt Consolidation,550.24,9.7,NA,10,0,10117,23099,0,0
fbec2ad6-96b1-4cad-bd6a-8c74c729a3dd,38d3ec1b-3a66-4449-a14f-4b98612e269e,Charged Off,15122,Long Term,7100,10+ years,Home Mortgage,54437,moving,739.44,12.9,17,9,0,1371,3428,0,0
b7b47ecd-d80e-4967-964f-fb61d9d1d03a,ff6e3eb5-845a-4df4-bcc2-d684ea788624,Charged Off,34965,Long Term,6280,n/a,Home Mortgage,72927,small_business,1059.87,20.7,21,8,0,19485,19985,0,0
38d7673b-127c-49f1-ac1e-137c87b79327,9fb4c11c-9bc7-4149-b51c-b5e404cb49e8,Charged Off,8116,Short Term,7190,10+ years,Rent,82153,small_business,787.31,15,7,6,0,2958,10995,0,0
7239e5b5-0aee-4b80-858e-3de3e6bce55b,8c9b154f-515d-417f-a653-70d654e452fe,Charged Off,5040,Short Term,7370,10+ years,Home Mortgage,30237,other,642.54,20.4,8,7,0,6922,8371,0,0
ab0a5a7e-6d55-48b4-8800-d61e5ece6195,982d41d6-95da-4347-ad00-06d0dc11db9e,Charged Off,20182,Short Term,6660,6 years,Own Home,68619,Debt Consolidation,476.33,13.5,NA,5,0,8468,8775,0,0
10236f98-7b82-4b80-8481-37a52d6058ab,f5232c2d-ffa5-471f-aea6-cca6237323d5,Charged Off,24466,Long Term,6910,1 year,Home Mortgage,76455,Debt Consolidation,1535.47,11,NA,10,0,22113,24273,0,0
10ac7c7f-2d2d-4b4b-a179-ed8a2e3c7c43,12dea9ae-2bd5-4eb0-a937-2cb31c8f21b3,Charged Off,4862,Short Term,6890,3 years,Home Mortgage,47146,Business Loan,561.82,5.4,NA,5,0,68,295,0,0
2098f807-2a36-446f-8352-2a2b0cf05fcd,c111ce3a-2a48-44bb-9d43-943d3395250f,Charged Off,15947,Short Term,7320,5 years,Rent,60462,Debt Consolidation,443.39,9.4,NA,7,0,15687,20163,0,0
860330a6-4994-408f-8ca5-cd4ad40fa1fc,784cfd6f-600f-404d-8ed6-6130fd52e17a,Charged Off,34591,Long Term,6720,3 years,Home Mortgage,79064,Debt Consolidation,1080.54,40.8,37,7,0,50078,59264,0,0
106fc369-ba79-44d5-9dcf-69cad00e5153,105f85d4-b1d1-44c1-b60c-1e2dc3b41ad2,Charged Off,10216,Short Term,7350,6 years,Home Mortgage,66404,other,1460.89,18.5,NA,6,0,19055,21852,0,0
9accf0a7-f0bf-439a-b2d6-f3a5a5d1a3c7,9d34d755-1a02-4c2c-9866-16bab56af279,Charged Off,35714,Long Term,7280,4 years,Rent,110203,Debt Consolidation,1864.27,18,39,17,0,38161,80002,0,0
71cbc2a3-72c7-4a72-8f49-be0fc450caa8,caaaf2a3-fb94-4d48-b714-b8cffee77106,Charged Off,31812,Short Term,7410,10+ years,Home Mortgage,134317,Debt Consolidation,2025.94,21.8,NA,13,0,42948,85214,0,0
6328b608-561d-456f-9d3c-fc34c6c2ed26,0ebd5104-b3b4-44f4-bed8-f8b1899f22e7,Charged Off,8457,Short Term,7280,n/a,Home Mortgage,23231,Debt Consolidation,208.88,17.8,NA,4,1,8392,14985,1,0
2e6c4aa1-4a5e-4915-bacd-393b51823981,3e67995a-0125-4ff5-8f85-e8466a9f6da9,Charged Off,5574,Short Term,7240,3 years,Rent,53209,Buy a Car,1188.33,11,NA,12,0,9808,21002,0,0
d10f60b3-475a-4985-90ad-3f281e78b9a6,5c9baa73-0bb9-42e1-af01-e130688b7453,Charged Off,1215,Short Term,7170,8 years,Home Mortgage,42521,Home Improvements,719.31,29.4,42,13,0,17301,23475,0,0
0eb550c6-b833-4262-85f7-17430ddfe96c,21a74ec3-7b4d-4249-b870-f94f9ba3eb2f,Charged Off,16284,Short Term,7430,2 years,Home Mortgage,36503,Debt Consolidation,1000.78,45.5,35,11,0,31267,39679,0,0
6e346050-bfc8-41db-bb84-fc74c6a807a9,0f486711-9a07-4115-8e9e-f10cf1032f09,Charged Off,10032,Short Term,7300,2 years,Rent,35473,Debt Consolidation,987.34,20.4,25,24,1,21101,41294,1,0
987fc015-ab67-4514-bcad-758cc561d40a,4315f9e5-594b-486f-84b1-21b656604cbb,Charged Off,15266,Long Term,7090,1 year,Rent,40708,Debt Consolidation,827.73,19.2,13,22,0,15516,27078,0,0
cc49ccac-4b14-4aa9-b8c3-417d116e7c40,df3f7a72-d4f3-40b0-b818-4b16e00a04cb,Charged Off,28350,Short Term,7410,5 years,Rent,121500,Debt Consolidation,918.34,22.7,NA,6,1,13913,22084,0,1
08df7bbf-e070-4aaa-b764-40200e2fcd53,e189b76d-65a4-42f9-90db-507087ef5843,Charged Off,7817,Short Term,7090,< 1 year,Rent,21769,Debt Consolidation,475.29,6.9,NA,7,0,5578,7123,0,0
a07ca0e7-0eff-4e2b-95c5-b03a233340b6,16f7509f-f05d-46ff-9a22-83b8d29d696a,Charged Off,1968,Short Term,6850,< 1 year,Rent,23616,Medical Bills,50.18,16.7,NA,8,0,0,0,0,0
276403fe-849b-470b-b4f7-bbe2b1583599,db1b4db4-f31f-4365-8f17-46d917f0e0b2,Charged Off,4456,Short Term,7340,5 years,Home Mortgage,32589,Debt Consolidation,285.15,12.5,NA,8,0,8501,13241,0,0
ed877010-85d7-4734-be20-7583fee9d45a,e8c3a6a8-b344-46de-b9f9-2d4457a232f4,Charged Off,11664,Short Term,6990,< 1 year,Rent,36515,Debt Consolidation,1104.57,8.4,NA,8,0,15469,17343,0,0
208641da-59b4-470a-bc2c-0caf0f4143e7,c87213f2-6efd-4e7c-9b99-0b76f4e9fccd,Charged Off,11746,Short Term,7340,6 years,Home Mortgage,35749,Debt Consolidation,521.34,10.6,15,15,0,15266,22483,0,0
ffe33e62-83b6-4bc2-9ec7-7f865621542e,307dc053-1357-40ac-a394-ad916ecca8ca,Charged Off,1480,Short Term,7350,4 years,Rent,34528,Debt Consolidation,417.21,6.5,NA,13,0,2792,6997,0,0
a146611d-53f4-431d-9b26-b61c07a0cc32,b1fb5371-b893-463e-96b4-d9cc5a36be2d,Charged Off,29640,Short Term,7420,5 years,Home Mortgage,108680,Debt Consolidation,1947.18,22.2,7,21,0,39068,108826,0,0
fe898d4d-d755-4c0d-aea3-6ef25694cb22,23449c79-8b80-40c1-86c0-34b7f3c5e4a3,Charged Off,10096,Short Term,7450,< 1 year,Rent,131248,Debt Consolidation,2745.27,17,NA,13,1,27011,31299,0,1
2381b996-7a88-4a64-9e2c-17f58062dac1,c51b47fe-714a-4e24-8a0f-c83be7b91173,Charged Off,11374,Long Term,7180,6 years,Own Home,26642,Debt Consolidation,454.92,19.9,NA,14,0,15067,19466,0,0
ed0b2cab-8e6f-483f-95b6-608320984810,b4bf6942-0996-4705-a596-8432a3bfaff3,Charged Off,16461,Short Term,7310,2 years,Rent,120264,Debt Consolidation,1643.61,15.7,41,17,0,16928,52736,0,0
c4f3a365-797a-48ca-a323-b0b5cc56da69,c8c6fe45-3aa6-4c42-830d-b94b3e4d4a14,Charged Off,6038,Short Term,7210,10+ years,Home Mortgage,125788,Debt Consolidation,1404.62,17.1,NA,18,0,39164,42385,0,0
5bcfdc48-543f-4d3b-8929-c2f61204ac23,a8ba7bde-22d0-4faf-8b18-34674fdc6a7a,Charged Off,22989,Long Term,6590,< 1 year,Rent,53449,Debt Consolidation,1073.44,10.3,NA,15,0,10631,16255,0,0
5bd3138e-c125-47bb-a115-745d96078f5f,a4040027-4598-40b3-af1d-2779dea83440,Charged Off,23496,Short Term,7440,9 years,Own Home,117480,Debt Consolidation,906.55,10,9,22,0,16223,32511,0,0
